Jour	A_AssimSurplus	A_DemStructLeaf	A_DemStructTot	A_GrowthStructLeaf	A_GrowthStructTot	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	ApexHeight	ApexHeightGain	Assim	AssimNotUsed	AssimNotUsedCum	AssimPot	AssimSurplus	CoeffCO2Assim	CoeffCO2Tr	Conversion	ConversionEff	Cstr	CstrAssim	CstrCum	CstrMean	CulmsPerHill	CulmsPerHillFin	CulmsPerHillMax	CulmsPerPlant	CulmsPerPlantFin	CulmsPerPlantMax	CulmsPop	CumCarbonUsedPop	CumDr	CumEt	CumGrowthPop	CumIrrig	CumIrrigFin	CumLr	CumPAR	CumSupplyTot	CumTr	CumWReceived	CumWUse	CumWUseFin	DayLength	DeadLeafdrywtPop	DegresDuJour	DegresDuJourCor	DemResInternodePop	Density	Dr	DryMatAboveGroundPop	DryMatAboveGroundPopFin	DryMatAboveGroundTotPop	DryMatPanicleTotPop	DryMatResInternodePop	DryMatResInternodePopOld	DryMatStemPop	DryMatStructInternodePop	DryMatStructLeafPop	DryMatStructPaniclePop	DryMatStructRootPop	DryMatStructSheathPop	DryMatStructTotPop	DryMatTotPop	DryMatTotPopFin	DryMatVegeTotPop	DurGermFlow	DurGermMat	EauDispo	ETM	Eto	ETR	Evap	EvapPot	FertSpikeNumPop	FloodwaterDepth	FractionPlantHeightSubmer	FractionRootsLogged	FTSW	FtswMoy	GrainFillingStatus	GrainFillingStatusFin	GrainYieldPanicle	GrainYieldPop	GrainYieldPopFin	GrowthDryMatPop_V2_1	GrowthPop	HarvestIndex	Haungain	HaunIndex	HMoyCalc	Ic	IcCum	IcMean	InternodeResStatus	IrrigAutoDay	IrrigTotDay	Kce	KceReal	Kcl	Kcp	KcTot	KRolling	Lai	LaiDead	LaiFin	LastLeafLength	LastLeafLengthPot	LIRkdf	LIRkdfcl	Lr	LTRkdf	LTRkdfcl	MaxLai	NbJas	NumPhase	PanicleNumPlant	PanicleNumPop	Par	ParIntercepte	PhaseStemElongation	PlantHeight	PlantLeafNumTot	PlantWidth	RayExtra	RelPotLeafLength	ResCapacityInternodePop	ReservePopFin	ResInternodeMobiliDay	RespMaintDebt	RespMaintTot	ResUtil	RgCalc	RootFront	RootFrontOld	RootMassPerVol	RootShootRatio	RUE	RUEgreen	RURac	SeuilTemp	SimAnthesis50	SimEmergence	SimEndCycle	SimPanIni	SimStartGermin	SimStartMatu2	SimStartPSP	Sla	SlaMitch	SlaNew	SpikeNumPanicle	SpikeNumPop	SterilityCold	SterilityDrought	SterilityHeat	SterilityTot	SterilityTotFin	StockMacropores	StockRac	StockSurface	StockTotal	StressCold	SumDDPhasePrec	SumDegreDayCor	SumDegresDay	SumPP	SupplyTot	TillerDeathPop	TMaxMoy	TMinMoy	TMoyCalc	Tr	TrEff	TrEffInst	TrPot	VDPCalc	VitesseRacinaire	VitesseRacinaireDay	VolMacropores	WueEt	WueTot
10/09/2011	10,52851809	13,9850309	125,2695825	13,9850309	77,62160887	10,52851809	0	847,6757391	NA	194,3284383	0	0	194,3284383	10,52851809	1	1	4,5	0	1	1	79,45905374	0,957337997	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	3747,546517	21,41	430,7149513	3747,861172	58,3240756	0	0,006150017	NA	3743,457992	350,9808757	0	674,9	0	12,12399948	103,5147041	12,63709677	12,63709677	47,64797362	26600	0	3263,793458	0	3367,308162	321,1273618	979,0305025	920,8540108	2474,159437	934,1832272	468,5066588	321,1273618	380,238355	560,9457075	2665,00131	3747,546517	0	3426,419155	0	0	6	5,139418713	5,220924798	5,139418713	2,931325473	3,30084372	0	0	0	0	0,556252575	0,57724467	0	0	0	0	0	135,7981006	134,1067521	0	NA	23,11540182	8,5	1,084046884	45,48651485	0,548030299	0,677977318	0	0	0,632233531	0,561457134	NA	0,422931439	1,05516497	1	0,931231539	0,205751947	0	1000	1000	NA	0,371777768	0	NA	0,628222232	0	83	4	0	0	11,905	4,378259814	1	1799,091295	42,22605142	600,8710713	37,11055802	1	1444,0461	0	NA	0	60,22168622	130	23,81	415	NA	0,2	0,116501966	4,378259814	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001983147	NA	NA	0	0	0	0	0	0	0	0	33,80173318	7,672569307	174,8517332	1	745,4252355	1077,552396	1077,552396	0,783796833	135,7981006	0	33,2	22,625	27,2	2,20809324	0,001067735	0,005693791	2,20809324	0	15	NA	45	0,000870076	4,438485758
11/09/2011	0	14,19230628	143,2068177	9,30375061	66,0944241	0	0	883,6973737	NA	157,9787925	0	0	157,9787925	0	1	1	4,5	0	1	1	80,45905374	0,957845878	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	3844,124987	21,41	436,9493648	3844,439642	58,3240756	0	0,003478505	NA	3839,781551	357,2152892	0	674,9	0	12,11230743	103,5147041	12,80769231	12,80769231	46,50155979	26600	0	3360,371928	0	3463,886632	333,6164541	1009,514548	979,0305025	2548,945064	969,4473003	477,8104094	333,6164541	380,238355	569,9832155	2731,095734	3844,124987	0	3510,508533	0	0	0	6,234413494	6,476772159	6,234413494	3,46530561	4,06885226	0	0	0	0	0,56230635	0,57226523	0	0	0	0	0	96,57846994	96,57846994	0	NA	23,27549798	4,3	0,672618529	46,15913338	0,549513493	0,675202335	0	0	0,628222232	0,535035898	NA	0,427544434	1,055766665	1	0,947568195	0,205284856	0	809,6597363	1000	NA	0,377467855	0	NA	0,622532145	0	84	4	0	0	8,585	3,191712141	1	1840,453717	42,4507515	603,915693	37,06066257	1	1495,128935	0	NA	0	61,65523339	130	17,17	415	NA	0,2	0,113153652	3,191712141	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001980234	NA	NA	0	0	0	0	0	0	0	0	27,56731968	3,823224836	168,6173197	1	745,4252355	1090,360088	1090,360088	0,783796833	96,32355908	0	32,93333333	22,625	27,2	2,769107884	0,001076137	0,005604724	2,769107884	0	15	NA	45	0,000879764	4,949656657
12/09/2011	35,76930715	14,00710472	124,1122703	14,00710472	75,55083163	35,76930715	0	912,832691	NA	220,7139993	0	0	220,7139993	35,76930715	1	1	4,5	0	1	1	81,45905374	0,958341809	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4002,051236	21,41	440,8400042	4002,365891	58,3240756	0	0,006647328	NA	3997,7078	361,1059286	0	674,9	0	12,10059338	109,3806894	12,63114754	12,63114754	48,56143864	26600	0	3512,432191	0	3621,812881	345,8639805	1093,845294	1009,514548	2682,57201	1005,130857	483,9962004	345,8639805	380,238355	583,5958593	2798,825252	4002,051236	0	3656,187255	0	0	0	3,890639394	5,540812989	3,890639394	1,485438783	3,449334197	0	0	0	0	0,483445429	0,55006028	0	0	0	0	0	159,8815774	157,926249	0	NA	23,43338732	11	1,288201216	47,15913338	0,554813334	0,710551911	0	0	0,622532145	0,268090402	NA	0,434088033	1,056620178	1	0,958425518	0,216599312	0	1000	1000	NA	0,380784087	0	NA	0,619215913	0	85	4	0	0	13,855	5,229817126	1	1871,391104	42,67235426	604,7323617	37,00891155	1	1539,430516	0	NA	0	62,78775029	130	27,71	415	NA	0,2	0,108255002	5,229817126	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001975966	NA	NA	0	0	0	0	0	0	0	0	23,67668029	2,122201738	164,7266803	1	745,4252355	1102,991236	1102,991236	0,783796833	159,8815774	0	33	22,625	27,1	2,405200611	0,001108276	0,005637293	2,405200611	0	15	NA	45	0,000907824	4,220300519
13/09/2011	0	14,43282731	142,5618389	10,99022719	76,49666906	0	0	949,395191	NA	180,9410416	0	0	180,9410416	0	1	1	4,5	0	1	1	82,45905374	0,958826206	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4112,478075	21,41	443,2042885	4112,792729	58,3240756	0	0,006501296	NA	4107,957359	363,4702129	0	677,9	0	12,08885968	109,3806894	13	13	44,55852217	26600	0	3622,85903	0	3732,23972	359,1051803	1127,775464	1093,845294	2768,767422	1046,708045	494,9864276	359,1051803	380,238355	594,2839138	2875,321921	4112,478075	0	3753,372894	0	0	3	2,364284329	3,872579247	2,364284329	0,668475294	2,397962695	0	0	0	0	0,426472752	0,525342774	0	0	0	0	0	110,4268389	110,4268389	0	NA	23,59588732	6,3	0,773345518	47,93247889	0,557354406	0,709861207	0	0	0,619215913	0,172617589	NA	0,4379017	1,057117613	1	0,978076275	0,216132506	0	872,6249526	1000	NA	0,387317071	0	NA	0,612682929	0	86	4	0	0	10,15	3,864958481	1	1913,063659	42,90042823	607,6415668	36,95530618	1	1588,726716	0	NA	0	70,69148234	130	20,3	415	NA	0,2	0,104955327	3,864958481	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001972746	NA	NA	0	0	0	0	0	0	0	0	24,31239596	4,346580213	165,362396	1	745,4252355	1115,991236	1115,991236	0,783796833	110,2495592	0	33,4	22,625	29,5	1,695809035	0,001131448	0,005657694	1,695809035	0	15	NA	45	0,000927897	4,681577886
14/09/2011	0	10,32034993	120,2926817	8,320766419	61,15974919	0	0	980,3889115	NA	159,15746	0	0	184,831123	0	1	1	4,5	0	0,741487433	0,861096645	83,20054117	0,956328059	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4209,399562	21,41	448,9933559	4209,714217	58,3240756	0	0,003850544	NA	4204,747144	369,2592803	0	677,9	0	12,0771087	113,5878478	12,53125	12,53125	46,09512524	26600	0	3715,573359	0	3829,161207	371,0314022	1164,939589	1127,775464	2846,844308	1079,524629	497,6976494	371,0314022	380,238355	602,3800903	2930,872126	4209,399562	0	3838,36816	0	0	0	6,678130652	7,721230183	5,789067441	3,238981753	4,730665922	0	0	0	0	0,390610087	0,502887326	0	0	0	0	0	98,32387375	96,9214876	0	NA	23,75252795	6,4	0,816277178	48,74875607	0,56033053	0,709899633	0	0	0,612682929	0,419490376	NA	0,445414632	1,058097561	1	0,981830839	0,224079925	0	897,9134022	1000	NA	0,388892398	0	NA	0,611107602	0	87	4	0	0	10,215	3,956443882	1	1946,749886	43,12027837	609,031491	36,89984985	1	1640,991958	0	NA	0	62,36767528	130	20,43	415	NA	0,2	0,102336387	3,956443882	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001970319	NA	NA	0	0	0	0	0	0	0	0	18,52332852	0,973568399	159,5733285	1	745,4252355	1128,522486	1128,522486	0,783796833	98,19217083	0	32,93333333	22,625	25,8	2,550085688	0,001139958	0,005594754	3,439148899	0	15	NA	45	0,000937519	4,022740236
15/09/2011	0	11,84386948	120,6261392	10,69766426	66,64165376	0	0	1007,186731	NA	176,5636095	0	0	193,9562117	0	1	1	4,5	0	0,828695558	0,910327171	84,02923673	0,95487769	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4317,896417	21,41	451,2844365	4318,211071	58,3240756	0	0,006172069	NA	4313,174843	371,5503609	0	677,9	0	12,06534278	117,0167885	12,85	12,85	47,60523699	26600	0	3820,641273	0	3937,658062	383,9053188	1207,937769	1164,939589	2932,912562	1112,181728	503,8233928	383,9053188	380,238355	612,7930643	2992,941859	4317,896417	0	3933,991098	0	0	0	2,658056202	4,79006357	2,291080596	0,515813997	2,927244261	0	0	0	0	0,333781548	0,478729358	0	0	0	0	0	109,6398347	108,4968545	0	NA	23,91315295	7,3	0,908349379	49,65710545	0,564285289	0,718196314	0	0	0,611107602	0,107684165	NA	0,447226258	1,05833386	1	0,992692912	0,230560427	0	950,3808473	1000	NA	0,39250552	0	NA	0,60749448	0	88	4	0	0	10,915	4,244760525	1	1973,599834	43,34572071	610,655359	36,84254818	1	1681,904719	0	NA	0	68,13591097	130	21,83	415	NA	0,2	0,099522129	4,244760525	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001967286	NA	NA	0	0	0	0	0	0	0	0	16,23224792	0,412626792	157,2822479	1	745,4252355	1141,372486	1141,372486	0,783796833	109,5706787	0	32,94285714	22,625	27,6	1,775266599	0,00116213	0,005606668	2,142242205	0	15	NA	45	0,000956802	4,159565856
16/09/2011	0	9,902305436	123,9536651	9,017393121	70,38599304	0	0	1037,242924	NA	181,4603083	0	0	218,4374463	0	1	1	4,5	0	0,69009536	0,830719785	84,71933209	0,951902608	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4430,866337	21,41	453,3467252	4431,180992	58,3240756	0	0,00685604	NA	4426,075705	373,6126496	0	677,9	0	12,05356427	118,7483782	12,89574468	12,89574468	47,39669499	26600	0	3931,879604	0	4050,627982	397,5366983	1251,098893	1207,937769	3023,810906	1151,137255	510,5319996	397,5366983	380,238355	621,5747575	3061,019066	4430,866337	0	4033,329639	0	0	0	2,805577337	5,313562827	2,062288677	0,407134188	3,227960089	0	0	0	0	0,293329263	0,455554346	0	0	0	0	0	113,5471169	112,9699203	0	NA	24,07434976	9,8	0,915487729	50,57259318	0,568231384	0,725285319	0	0	0,60749448	0,076621695	NA	0,451381348	1,058875828	1	1,004362224	0,233611968	0	954,2723554	1000	NA	0,396546212	0	NA	0,603453788	0	89	4	0	0	12,865	5,049583509	1	2005,589629	43,5719656	612,8065437	36,78340899	1	1724,974792	0	NA	0	68,55944558	130	25,73	415	NA	0,2	0,09670651	5,049583509	0	53,95	1145,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	0	0	0	0	0	0	0	0	14,16995925	0,00491813	155,2199592	1	745,4252355	1154,26823	1154,26823	0,783796833	113,4780593	0	32,825	22,625	27,3	1,65515449	0,001185952	0,005632308	2,398443149	0	15	NA	45	0,000977368	3,593569806
17/09/2011	16,92367457	0	0	0	0	16,92367457	0	1037,242924	NA	100,0711092	0	0	119,9789847	16,92367457	1	1	4,5	0	0,695676067	0,834071979	85,41500816	0,949055646	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4461,448639	21,41	454,9015107	4461,763294	58,3240756	0	0,002343292	NA	4456,658008	375,1674351	0	689,4	0	12,04177547	120,3663614	12,72345133	12,72345133	0	26600	0	3960,843923	0	4081,210284	411,7346538	1268,022568	1251,098893	3040,73458	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4461,448639	0	4049,713986	0	0	11,5	2,135770422	4,186365603	1,554785438	0,226669888	2,526278182	15144203,66	0	0	0	0,262558686	0,455554346	0,033482767	0	0,380296063	14,19795544	0	31,12163001	30,58230228	0,003478859	NA	24,07434976	0	2,191979693	51,48808091	0,572089788	0,715300939	0	0	0,603453788	0,05414479	NA	0,456028143	1,059481932	1	0,99884612	0,236493822	0	0	1000	NA	0,395893512	0	NA	0,604106488	0	90	5	0,701766038	37333,95322	5,16	2,046178452	0	2005,942017	43,5719656	614,9455147	36,72244235	1	1772,712013	0	NA	0	69,48880696	130	10,32	415	NA	0,2	0,095999328	2,046178452	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	24,11517381	11,27824824	165,1651738	1	1145,425235	1166,991682	1166,991682	0,783796833	31,12163001	0	32,825	22,625	27,15	1,32811555	0,001189189	0,005577029	1,909100533	0	0	NA	45	0,00098075	4,890634496
18/09/2011	79,23992322	0	0	0	0	79,23992322	0	1037,242924	NA	158,1681057	0	0	177,5007124	79,23992322	1	1	4,5	0	0,794031306	0,891084343	86,20903946	0,947352082	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4554,449123	21,41	461,0028277	4554,763778	58,3240756	0	0,0039592	NA	4549,658492	381,2687521	0	689,4	0	12,0299787	120,3663614	12,33148148	12,33148148	0	26600	0	4053,844407	0	4174,210768	425,4952145	1347,262491	1268,022568	3119,974504	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4554,449123	0	4128,953909	0	0	0	6,710631405	6,497764321	6,101317072	3,75234526	3,925341587	15144203,66	0	0	0	0,377438898	0,455554346	0,065934034	0	0,748876391	27,95851617	0	93,00048394	93,00048394	0,006697917	NA	24,07434976	5,3	6,75848069	52,48808091	0,576792098	0,760000768	0	0	0,604106488	0,577482512	NA	0,455277538	1,059384027	1	0,99884612	0,236493822	0	0	1000	NA	0,396716329	0	NA	0,603283671	0	91	5	0,701766038	37333,95322	9,31	3,685768593	0	2006,318266	43,5719656	617,0297836	36,65966054	1	1772,712013	0	NA	0	65,16762171	130	18,62	415	NA	0,2	0,093796978	3,685768593	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	18,01385674	6,657745893	159,0638567	1	1145,425235	1179,323163	1179,323163	0,783796833	93,00048394	0	32,825	22,625	25,6	2,348971811	0,001194551	0,00553088	2,958286144	0	0	NA	45	0,000987944	4,291319481
19/09/2011	68,21298495	0	0	0	0	68,21298495	0	1037,242924	NA	151,6802884	0	0	186,5585694	68,21298495	1	1	4,5	0	0,661040222	0,813043801	86,87007969	0,944239997	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4637,155533	21,41	465,0414544	4637,470188	58,3240756	0	0,004848827	NA	4632,364901	385,3073788	0	689,4	0	12,01817626	120,3663614	12,98823529	12,98823529	0	26600	0	4136,550817	0	4256,917178	439,9886394	1415,475476	1347,262491	3188,187489	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4637,155533	0	4197,166894	0	0	0	4,913253427	5,655834517	4,038626634	2,332927232	3,412072608	15144203,66	0	0	0	0,29065671	0,455554346	0,1001136	0	1,137086683	42,45194105	0	82,70640983	82,70640983	0,009972461	NA	24,07434976	6,2	5,706477973	53,48808091	0,581392184	0,798480219	0	0	0,603283671	0,412481522	NA	0,456223779	1,059507449	1	0,99884612	0,236493822	0	0	1000	NA	0,39770743	0	NA	0,60229257	0	92	5	0,701766038	37333,95322	10,005	3,969146874	0	2008,546154	43,5719656	619,5604419	36,5950781	1	1772,712013	0	NA	0	68,97387855	130	20,01	415	NA	0,2	0,091921596	3,969146874	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	13,9752301	3,854384774	155,0252301	1	1145,425235	1192,311398	1192,311398	0,783796833	82,70640983	0	32,825	22,625	27	1,705699401	0,001203495	0,005517039	2,580326195	0	0	NA	45	0,000997149	3,821483386
20/09/2011	91,22297376	0	0	0	0	91,22297376	0	1037,242924	NA	174,8600497	0	0	225,9451674	91,22297376	1	1	4,5	0	0,59892864	0,773904801	87,46900833	0,940526971	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4742,4801	21,41	467,5062359	4742,794755	58,3240756	0	0,008345467	NA	4737,689469	387,7721603	0	689,4	0	12,00637047	120,3663614	12,63709677	12,63709677	0	26600	0	4241,875384	0	4362,241745	454,0902327	1506,69845	1415,475476	3279,410462	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4742,4801	0	4288,389867	0	0	0	3,309915598	4,607256744	2,464781529	1,202724325	2,774916507	15144203,66	0	0	0	0,236747095	0,455554346	0,133369118	0	1,514801663	56,55353442	0	105,3245671	105,3245671	0,012964328	NA	24,07434976	10,4	7,468983422	54,48808091	0,585893343	0,849939775	0	0	0,60229257	0,26104999	NA	0,457363544	1,059656114	1	0,99884612	0,236493822	0	0	1000	NA	0,398664782	0	NA	0,601335218	0	93	5	0,701766038	37333,95322	13,29	5,285531738	0	2009,208212	43,5719656	622,0261235	36,52871179	1	1772,712013	0	NA	0	69,53548261	130	26,58	415	NA	0,2	0,089639209	5,285531738	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	11,51044857	2,389648654	152,5604486	1	1145,425235	1204,948495	1204,948495	0,783796833	105,3245671	0	32,825	22,625	27,2	1,262057204	0,001223007	0,00555888	2,107191272	0	0	NA	45	0,001014421	3,308277358
21/09/2011	76,72052245	0	0	0	0	76,72052245	0	1037,242924	NA	161,9829489	0	0	217,2305601	76,72052245	1	1	4,5	0	0,556028124	0,745672933	88,02503645	0,936436558	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4833,647182	21,41	469,1625971	4833,961836	58,3240756	0	0,009433527	NA	4828,85655	389,4285215	0	689,8	0	11,9945636	120,3663614	12,94623656	12,94623656	0	26600	0	4333,042465	0	4453,408827	468,5367917	1583,418972	1506,69845	3356,130985	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4833,647182	0	4365,11039	0	0	0,4	2,428015286	3,7910673	1,656361189	0,689945515	2,279702281	15144203,66	0	0	0	0,200565395	0,455554346	0,167438162	0	1,901756639	71,00009339	0	91,16708142	91,16708142	0,015942864	NA	24,07434976	9,4	6,310643361	55,48808091	0,590298733	0,893218391	0	0	0,601335218	0,181992421	NA	0,458464499	1,059799717	1	0,99884612	0,236493822	0	0	1000	NA	0,399590078	0	NA	0,600409922	0	94	5	0,701766038	37333,95322	12,49	4,979323127	0	2009,126637	43,5719656	624,4293554	36,46058062	1	1772,712013	0	NA	0	70,81586753	130	24,98	415	NA	0,2	0,087753203	4,979323127	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	10,25408738	1,947896911	151,3040874	1	1145,425235	1217,894732	1217,894732	0,783796833	91,16708142	0	32,825	22,625	27,65	0,966415674	0,001241216	0,00560228	1,738069771	0	0	NA	45	0,001030271	3,253111815
22/09/2011	56,13511866	0	0	0	0	56,13511866	0	1037,242924	NA	137,62304	0	0	223,7812594	56,13511866	1	1	4,5	0	0,378211619	0,614989121	88,40324807	0,930560506	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	4903,954087	21,41	471,2886956	4904,268741	58,3240756	0	0,00690997	NA	4899,163455	391,5546201	0	709,4	0	11,98275796	120,3663614	12,7	12,7	0	26600	0	4403,34937	0	4523,715732	482,7085781	1639,554091	1583,418972	3412,266103	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	4903,954087	0	4421,245509	0	0	19,6	3,798842739	5,854292088	2,126098567	1,108628154	3,514975057	15144203,66	0	0	0	0,169517317	0,455554346	0,200859214	0	2,281351756	85,17187976	0	70,30690504	70,30690504	0,018827859	NA	24,07434976	10,1	4,961047477	56,48808091	0,594611378	0,924884628	0	0	0,600409922	0,189370147	NA	0,459528589	1,059938512	1	0,99884612	0,236493822	0	0	1000	NA	0,400484897	0	NA	0,599515103	0	95	5	0,701766038	37333,95322	13,02	5,202662812	0	2008,530993	43,5719656	626,772532	36,39070581	1	1772,712013	0	NA	0	67,31613496	130	26,04	415	NA	0,2	0,086352075	5,202662812	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	27,72798882	13	168,7779888	1	1145,425235	1230,594732	1230,594732	0,783796833	70,30690504	0	32,825	22,625	26,4	1,017470413	0,001252432	0,005617521	2,690214585	0	0	NA	45	0,001040541	2,645242349
23/09/2011	97,49123088	0	0	0	0	97,49123088	0	1037,242924	NA	174,481445	0	0	174,481445	97,49123088	1	1	4,5	0	1	1	89,40324807	0,931283834	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5015,219821	21,41	477,2453401	5015,534475	58,3240756	0	0,004299436	NA	5010,429189	397,5112645	0	709,4	0	11,97095585	120,3663614	12,3439759	12,3439759	0	26600	0	4514,615104	0	4634,981466	496,4830812	1737,045322	1639,554091	3509,757334	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5015,219821	0	4518,736739	0	0	0	5,956644432	5,619090311	5,956644432	3,368729506	3,368729506	15144203,66	0	0	0	0,451515465	0,455554346	0,233343361	0	2,650305535	98,94638287	0	111,265734	111,265734	0,021347741	NA	24,07434976	4,9	8,077658635	57,48808091	0,598834176	0,979880155	0	0	0,599515103	0,599515103	NA	0,460557632	1,060072735	1	0,99884612	0,236493822	0	0	1000	NA	0,401350719	0	NA	0,598649281	0	96	5	0,701766038	37333,95322	8,94	3,580334981	0	2005,955622	43,5719656	629,0579242	36,31911081	1	1772,712013	0	NA	0	63,21571106	130	17,88	415	NA	0,2	0,08422387	3,580334981	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	21,77134438	8,608049371	162,8213444	1	1145,425235	1242,938708	1242,938708	0,783796833	111,265734	0	32,825	22,625	24,85	2,587914926	0,001261655	0,005579572	2,587914926	0	0	NA	45	0,001050868	4,873327384
24/09/2011	117,4672963	0	0	0	0	35,66669082	0	1037,242924	NA	203,4431708	81,80060551	81,80060551	228,7434536	117,4672963	1	1	4,5	0	0,791022586	0,889394505	90,19427065	0,929837842	1,403532076	0	2,002607424	0,701766038	0	1,001303712	37333,95322	5146,834991	21,41	482,251078	5065,349041	58,3240756	0	0,002394953	NA	5142,04436	402,5170024	0	709,4	0	11,95915957	120,3663614	12,67857143	12,67857143	0	26600	0	4564,42967	0	4684,796031	510,6309557	1772,712013	1737,045322	3545,424025	1151,137255	508,3746887	397,5366983	380,238355	621,5747575	3058,861755	5065,034386	0	4554,40343	0	0	0	5,555240607	5,697031007	5,005737922	2,925756995	3,410523518	15144203,66	0	0	0	0,3493158	0,455554346	0,266708023	0	3,029260166	113,0942573	0	49,81456529	49,81456529	0,0241407	NA	24,07434976	10,6	9,302822912	58,48808091	0,602969906	1	0	0	0,598649281	0,513558201	NA	0,461553326	1,060202608	1	0,99884612	0,236493822	0	0	1000	NA	0,402188926	0	NA	0,597811074	0	97	5	0,701766038	37333,95322	13,38	5,370072615	0	2010,144981	43,5719656	631,2876874	36,24582127	1	1772,712013	0	NA	0	71,82799999	130	26,76	415	NA	0,2	0,08330468	5,370072615	0	53,95	1525,425235	NA	NA	NA	NA	NA	NA	NA	0,001964783	NA	NA	456,3483264	17037287,07	0	0,111114135	0	0,111114135	0	0	16,76560646	5,055139742	157,8156065	1	1145,425235	1255,617279	1255,617279	0,783796833	131,6151708	0	32,825	22,625	28	2,079980927	0,00125834	0,005507545	2,629483612	0	0	NA	45	0,00105029	3,788462194
