Jour	NbJas	NumPhase	DegresDuJour	DegresDuJourCor	Lai	MaxLai	FTSW	Cstr	RootFront	Eto	ETM	ETR	RUE	ConversionEff	Ic	CulmsPerPlant	CulmsPop	CulmsPerHill	GrainYieldPop	DryMatStructLeafPop	DryMatStructSheathPop	DryMatStructRootPop	DryMatStructInternodePop	DryMatResInternodePop	DryMatStructPaniclePop	DryMatStructTotPop	DryMatVegeTotPop	DryMatPanicleTotPop	DryMatStemPop	DryMatAboveGroundPop	DryMatTotPop	SterilityCold	SterilityHeat	SterilityDrought	SterilityTot	HarvestIndex	PanicleNumPop	PanicleNumPlant	GrainYieldPanicle	SpikeNumPop	SpikeNumPanicle	FertSpikeNumPop	GrainFillingStatus	PhaseStemElongation	Sla	HaunIndex	ApexHeight	PlantHeight	PlantWidth	VitesseRacinaireDay	Kcl	KRolling	LIRkdfcl	LTRkdfcl	AssimPot	Assim	RespMaintTot	SupplyTot	AssimSurplus	AssimNotUsed	AssimNotUsedCum	IcMean	CstrMean	TillerDeathPop	PlantLeafNumTot	DeadLeafdrywtPop	LaiDead	ResCapacityInternodePop	InternodeResStatus	DayLength	Par	RgCalc	VDPCalc	TMoyCalc	HMoyCalc	KceReal	StockTotal	EauDispo	StockSurface	StockRac	RURac	Kcp	Kce	EvapPot	Evap	TrPot	Tr	Lr	Dr	ParIntercepte	SumDegresDay	VitesseRacinaire	CstrAssim	RayExtra	CumPAR	SumDegreDayCor	SumPP	SumDDPhasePrec	SeuilTemp	RespMaintDebt	TMinMoy	TMaxMoy	FtswMoy	ResInternodeMobiliDay	RootShootRatio	TrEffInst	TrEff	WueEt	WueTot	SlaMitch	FloodwaterDepth	IrrigAutoDay	IrrigTotDay	FractionPlantHeightSubmer	Density	RootMassPerVol	CumTr	CumEt	CumWUse	CumWReceived	CumIrrig	CumDr	CumLr	VolMacropores	StockMacropores	IcCum	CstrCum	SlaNew	LTRkdf	LIRkdf	RelPotLeafLength	ApexHeightGain	Haungain	Conversion	RootFrontOld	SimStartGermin	SimEmergence	SimStartPSP	SimPanIni	SimAnthesis50	SimStartMatu2	SimEndCycle	StressCold	CulmsPerPlantMax	CulmsPerHillMax	DurGermFlow	DurGermMat	LaiFin	CulmsPerHillFin	CulmsPerPlantFin	GrainYieldPopFin	DryMatAboveGroundPopFin	ReservePopFin	FractionRootsLogged	ResUtil	KcTot	DryMatAboveGroundTotPop	DemResInternodePop	LastLeafLengthPot	LastLeafLength	CumSupplyTot	DryMatResInternodePopOld	CumGrowthPop	GrowthPop	A_DemStructLeaf	A_GrowthStructLeaf	A_DemStructTot	A_GrowthStructTot	CoeffCO2Tr	CoeffCO2Assim	A_AssimSurplus	A_IncreaseResInternodePop	A_ResInternodeMobiliDay	CumCarbonUsedPop	DryMatTotPopFin	GrainFillingStatusFin	SterilityTotFin	CumIrrigFin	CumWUseFin	GrowthDryMatPop_V2_1	RUEgreen
09/04/2012	98	5	13,990243902439	13,990243902439	4,01648966786124	0	1,13333333333333	1	250	5,04624573480889	6,84306055641711	6,84306055641711	10,548562612193	0	1,06080663270949	10,1850525472916	5092526,2736458	20,3701050945832	2895,31366898789	1849,07036843448	3714,90184249442	1000	923,682160826133	1464,80456594945	449,324180500058	7936,97855225509	10574,0705811056	3344,63784948795	6103,38856927	11297,0967871924	13918,7084305935	0	0	0	0	0,224117889535407	5092526,2736458	10,1850525472916	0,568541724364065	259225488,750034	50,9031225016049	259225488,750034	0,429580511449537	0	0,00217216701777652	10,647779351822	580,62109248698	1105,84882777196	324,067920148132	NA	NA	1	0,886022157750425	0,113977842249575	534,423110814044	534,423110814044	292,265867656131	250,064804519519	14,3339966522929	0	698,670697086514	0,716879101500691	0,979591836734694	0	172,066731213234	1621,61164340108	3,5224113274382	2783,15040199233	0,526311680784791	12,2582813716815	11,85	23,7	0,814732661783311	27,7	78,6	0,109825939899324	42,5	69	17	42,5	37,5	1,24624368414095	0,109825939899324	0,55420868078834	0,55420868078834	6,28885187562878	6,28885187562878	0	3	10,548562612193	1380,06846171434	0	1	37,8645284624788	NA	1380,06846171434	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0885183174790274	0,00496939391859389	0,00389119356229448	0,00227170907835569	5,06631216461955	NA	61	9,84306055641711	9,84306055641711	0,0551612466985218	250000	0,4	357,697662883319	612,697662883318	607,51127671156	384,311276711559	255	0	0,00397631888085322	5	5	70,2541519470677	96	NA	NA	NA	1	NA	NA	5,12402690317975	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35606962404027	12918,7084305935	0	469	0	16170,0483574218	1450,47056929716	15607,214237556	242,157243157914	0	0	0	0	1	1	14,3339966522929	14,3339966522929	0	14617,37912768	0	0	0	0	0	250,064804519518	0
10/04/2012	99	5	13,9993827160494	13,9993827160494	4,01648966786124	0	1,13333333333333	1	250	4,78522157236136	6,48114650950436	6,48114650950436	9,92344816680476	0	0,911545078982713	10,1850525472916	5092526,2736458	20,3701050945832	3120,765877328	1849,07036843448	3714,90184249442	1000	923,682160826133	1454,37198054973	449,324180500058	7936,97855225509	10563,6379957058	3570,09005782806	6092,95598387028	11512,1164101328	14133,7280535339	0	0	0	0	0,237614625840246	5092526,2736458	10,1850525472916	0,612812916347275	259225488,750034	50,9031225016049	259225488,750034	0,463031075374112	0	0,00217216701777652	10,647779351822	580,62109248698	1105,76064354914	323,943919547931	NA	NA	1	0,886025907885272	0,113974092114728	508,480688339851	508,480688339851	293,461065399453	215,019622940398	0	0	698,670697086514	0,719738908556239	0,97979797979798	0	172,066731213234	1621,61164340108	3,5224113274382	2783,15040199233	0,52256320014492	12,2713371663102	11,2	22,4	0,760501715415157	27,95	80,3	0,113977842249575	42,5	69	17	42,5	37,5	1,2404310208506	0,113977842249575	0,545409229503865	0,545409229503865	5,9357372800005	5,9357372800005	0	3	9,92344816680476	1394,06784443039	0	1	37,9072751866329	NA	1394,06784443039	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0868650006978571	0,0049414415664448	0,00388098584788564	0,00227165050306468	5,12403228991295	NA	61	9,48114650950436	9,48114650950436	0,0551656457985423	250000	0,4	364,178809392823	622,178809392823	616,992423221064	393,792423221064	258	0	0,00362245855565191	5	5	71,2541519470677	97	NA	NA	NA	1	NA	NA	5,0841547080578	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35440886310017	13133,7280535339	0	469	0	16385,0679803622	1464,80456594945	15822,2338604963	215,019622940398	0	0	0	0	1	1	0	0	10,432585399718	14832,3987506204	0	0	0	0	0	215,019622940398	0
11/04/2012	100	5	13,9975308641975	13,9975308641975	3,99872575404437	0	1,13333333333333	1	250	4,43784003958816	6,01065653963845	6,01065653963845	9,08176555582403	0	0,786377185765808	10,1850525472916	5092526,2736458	20,3701050945832	3331,42761410648	1840,89239976471	3714,90184249442	1000	923,682160826133	1429,18012665647	449,324180500058	7928,80058358532	10536,4016496451	3780,75179460654	6067,76412997702	11689,4083243483	14317,1534442517	0	0	0	0	0,250160638912251	5092526,2736458	10,1850525472916	0,654179759728853	259225488,750034	50,9031225016049	259225488,750034	0,494287162615181	0	0,00217216701777652	10,647779351822	580,62109248698	1106,91778577263	324,589422406549	NA	NA	1	0,884925536198274	0,115074463801726	475,698982912755	475,698982912755	292,273592194989	185,469882885206	0	0	698,670697086514	0,721656970260504	0,98	0	172,066731213234	1627,7451199034	3,53573426280085	2783,15040199233	0,513511639771024	12,284336800936	10,25	20,5	0,725406268109931	27,85	81,1	0,113974092114728	42,5	69	17	42,5	37,5	1,24043627103938	0,113974092114728	0,505798789462451	0,505798789462451	5,504857750176	5,504857750176	0	3	9,08176555582403	1408,06537529458	0	1	37,9480659537865	NA	1408,06537529458	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,085547529203601	0,00491105218380893	0,00386752048932255	0,0022682814300617	5,23795709092814	NA	61	9,01065653963845	9,01065653963845	0,0551079771090875	250000	0,4	370,189465932462	631,189465932461	626,003079760702	402,803079760702	261	0	0,0033692039159282	5	5	72,1656970260504	98	NA	NA	NA	1	NA	NA	5,04425646731706	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35441036315411	13317,1534442517	0	469	0	16568,49337108	1454,37198054973	16005,6592512141	183,425390717766	0	0	0	0	1	1	0	0	25,1918538932685	15015,8241413382	0	0	0	0	0	185,469882885207	0
12/04/2012	101	5	14	14	3,95601480159789	0	1,13333333333333	1	250	3,93551389288779	5,32856858963959	5,32856858963959	8,05282237940429	0	0,594485254062469	10,1850525472916	5092526,2736458	20,3701050945832	3519,493318883	1821,22956900771	3714,90184249442	1000	923,682160826133	1381,35063667046	449,324180500058	7909,13775282832	10483,6564519699	3968,81749938306	6019,93463999101	11809,9817083818	14452,4739513529	0	0	0	0	0,261624243362987	5092526,2736458	10,1850525472916	0,69110950631647	259225488,750034	50,9031225016049	259225488,750034	0,522190654561274	0	0,00217216701777652	10,647779351822	580,62109248698	1107,72725326866	325,021640464148	NA	NA	1	0,882241635399771	0,117758364600229	435,536214396647	435,536214396647	300,21570729538	140,236214790519	0	0	698,670697086514	0,722297764473428	0,98019801980198	0	172,066731213234	1642,49224297116	3,56776747713572	2783,15040199233	0,49632626238295	12,297277185279	9,1	18,2	0,699684360624915	28,55	82,6	0,115074463801726	42,5	69	17	42,5	37,5	1,23889575067758	0,115074463801726	0,452877151008307	0,452877151008307	4,87569143863128	4,87569143863128	0	3	8,05282237940429	1422,06537529458	0	1	37,9869195353582	NA	1422,06537529458	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0846741362258233	0,00487592212006239	0,00384867639439627	0,00225990092087911	5,40849150616515	NA	61	8,32856858963959	8,32856858963959	0,0550677071634759	250000	0,4	375,518034522101	639,518034522101	634,331648350342	411,131648350342	264	0	0,00287623235710515	5	5	72,9520742118162	99	NA	NA	NA	1	NA	NA	5,0043635043541	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35397021447931	13452,4739513529	0	469	0	16703,8138781813	1429,18012665647	16140,9797583154	135,320507101268	0	0	0	0	1	1	0	0	47,829489986006	15151,1446484394	0	0	0	0	0	140,236214790519	0
13/04/2012	102	5	14	14	3,87580368473813	0	1,13333333333333	1	250	3,3231120620605	4,49582719016008	4,49582719016008	6,26391561133837	0	0,324407311683253	10,1850525472916	5092526,2736458	20,3701050945832	3675,70397925022	1784,30279670921	3714,90184249442	1000	923,682160826133	1301,66610227515	449,324180500058	7872,21098052981	10394,7402244999	4125,02815975028	5940,2501055957	11849,5810620552	14519,7683842502	0	0	0	0	0,271876253703593	5092526,2736458	10,1850525472916	0,721783999087499	259225488,750034	50,9031225016049	259225488,750034	0,545367782515731	0	0,00217216701777652	10,647779351822	580,62109248698	1108,06777778612	325,165909681852	NA	NA	1	0,877025106343836	0,122974893656164	365,164582290629	365,164582290629	297,870149393345	76,5261259719099	0	0	698,670697086514	0,721044700645869	0,980392156862745	0	172,066731213234	1670,18732219503	3,62792581478053	2783,15040199233	0,467695206605919	12,3101551880679	7,1	14,2	0,63106783979029	28,45	84,1	0,117758364600229	42,5	69	17	42,5	37,5	1,23513828955968	0,117758364600229	0,39132424181154	0,39132424181154	4,10450294834854	4,10450294834854	0	3	6,26391561133837	1436,06537529458	0	1	38,0238565910611	NA	1436,06537529458	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0843911691698711	0,00483171787352371	0,00382085230228899	0,0022441201407687	5,82965360563991	NA	61	7,39582719016008	7,39582719016008	0,0550507840972289	250000	0,4	380,013861712261	647,013861712261	641,827475540502	418,527475540502	267	0	0,00186444319653127	5	5	73,5465594658787	100	NA	NA	NA	1	NA	NA	4,9644635043541	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35289665415991	13519,7683842502	0	469	0	16771,1083110786	1381,35063667046	16208,2741912127	67,294432897284	0	0	0	0	1	1	0	0	79,6845343953103	15218,4390813367	0	0	0	0	0	76,5261259719099	0
14/04/2012	103	5	13,8840206185567	13,8840206185567	3,74488045320012	0	1,13333333333333	1	250	5,01706534364492	6,77710225026258	6,77710225026258	10,4365987654916	0	1,02833021118327	10,1850525472916	5092526,2736458	20,3701050945832	3909,64496124318	1724,02970054921	3714,90184249442	1000	923,682160826133	1308,29369969943	449,324180500058	7811,93788436982	10386,2995478842	4358,96914174324	5946,87770301998	12029,8765453124	14745,2686896275	0	0	0	0	0,284435688346602	5092526,2736458	10,1850525472916	0,767722099240977	259225488,750034	50,9031225016049	259225488,750034	0,580077834062123	0	0,00217216701777652	10,647779351822	580,62109248698	1107,71443894078	324,883733459955	NA	NA	1	0,868005025013075	0,131994974986925	508,346095226826	508,346095226826	282,845789849583	240,568579417242	6,62759742428307	0	698,670697086514	0,717193852209339	0,980582524271845	0	172,066731213234	1715,39214431503	3,72611823843404	2783,15040199233	0,470076535843296	12,3229676359891	11,9	23,8	0,674325664982224	27,35	82,1	0,122974893656164	42,5	69	17	42,5	37,5	1,22783514888137	0,122974893656164	0,616973077100761	0,616973077100761	6,16012917316182	6,16012917316182	0	3	10,4365987654916	1449,94939591314	0	1	38,0588996182631	NA	1449,94939591314	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0831263725968709	0,00480819426248651	0,00381220609151979	0,00224504743498098	4,87080232410256	NA	61	9,77710225026258	9,77710225026258	0,0550683442009923	250000	0,4	386,790963962524	656,790963962524	651,604577790765	428,304577790764	270	0	0,00390525218960246	5	5	73,8709667775619	101	NA	NA	NA	1	NA	NA	4,9245635043541	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,35081004253753	13745,2686896275	0	469	0	16996,6086164558	1301,66610227515	16433,7744965899	225,500305377244	0	0	0	0	1	1	6,62759742428307	6,62759742428307	0	15443,939386714	0	0	0	0	0	240,568579417242	0
15/04/2012	104	5	13,7234513274336	13,7234513274336	3,74488045320012	0	1,13333333333333	1	250	4,89629312565874	6,59629594046225	6,59629594046225	10,4594605514076	0	0,978061517354485	10,1850525472916	5092526,2736458	20,3701050945832	4138,34392839947	1724,02970054921	3714,90184249442	1000	923,682160826133	1305,75722230579	449,324180500058	7811,93788436982	10383,7630704906	4587,66810889953	5944,34122562634	12256,0390350751	14971,4311793901	0	0	0	0	0,296200430382832	5092526,2736458	10,1850525472916	0,812630844894352	259225488,750034	50,9031225016049	259225488,750034	0,614010122757228	0	0,00217216701777652	10,647779351822	580,62109248698	1106,4071182767	324,015026648661	NA	NA	1	0,868003534877694	0,131996465122306	503,435711232987	503,435711232987	277,273221470341	226,162489762646	0	0	698,670697086514	0,719913142091942	0,980769230769231	0	172,066731213234	1715,39214431503	3,72611823843404	2783,15040199233	0,469165166701396	12,3357113127617	12,05	24,1	0,576688496121759	27,15	84,7	0,131994974986925	42,5	69	17	42,5	37,5	1,2152070350183	0,131994974986925	0,64628608864998	0,64628608864998	5,95000985181227	5,95000985181227	0	3	10,4594605514076	1463,67284724057	0	1	38,0920728991015	NA	1463,67284724057	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0815924294250482	0,00478902542395827	0,00380577428539049	0,00224665627334618	4,81320913978914	NA	61	9,59629594046225	9,59629594046225	0,0551334124594311	250000	0,4	393,387259902986	666,387259902986	661,200873731227	437,900873731227	273	0	0,00380104395446944	5	5	74,8709667775619	102	NA	NA	NA	1	NA	NA	4,88499404559121	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34720201000523	13971,4311793901	0	469	0	17222,7711062185	1308,29369969943	16659,9369863526	226,162489762647	0	0	0	0	1	1	0	0	2,53647739364332	15670,1018764766	0	0	0	0	0	226,162489762647	0
16/04/2012	105	5	13,7814049586777	13,7814049586777	3,74077260345852	0	1,13333333333333	1	250	4,98755762550093	6,71924468523734	6,71924468523734	10,7632438324834	0	0,971433627402935	10,1850525472916	5092526,2736458	20,3701050945832	4367,23914529683	1722,13857076592	3714,90184249442	1000	923,682160826133	1302,44049585825	449,324180500058	7810,04675458653	10379,9735615972	4816,56332579689	5941,0244991788	12479,7263957416	15196,5368873941	0	0	0	0	0,307627076936964	5092526,2736458	10,1850525472916	0,857578127362369	259225488,750034	50,9031225016049	259225488,750034	0,647971529217721	0	0,00217216701777652	10,647779351822	580,62109248698	1107,50325338182	324,62870813906	NA	NA	1	0,867704483751044	0,132295516248956	509,207127592711	509,207127592711	284,101419588715	225,578490449819	0	0	698,670697086514	0,722371698046823	0,980952380952381	0	172,066731213234	1716,8104916525	3,72919912574024	2783,15040199233	0,467973450132588	12,3483829583435	12,4	24,8	0,483161311463594	27,75	87,7	0,131996465122306	42,5	69	17	42,5	37,5	1,21520494882877	0,131996465122306	0,658339976159924	0,658339976159924	6,06090470907741	6,06090470907741	0	3	10,7632438324834	1477,45425219925	0	1	38,1234024454527	NA	1477,45425219925	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0801299618508644	0,00476858094665056	0,00379812292805234	0,00224765429474006	4,73098199314158	NA	61	9,71924468523734	9,71924468523734	0,0550788449729004	250000	0,4	400,106504588223	676,106504588223	670,920118416464	447,620118416464	276	0	0,0037218616902518	5	5	75,8490282949164	103	NA	NA	NA	1	NA	NA	4,84588220930802	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34720141395108	14196,5368873941	0	469	0	17447,8768142225	1305,75722230579	16885,0426943566	225,105708003996	0	0	0	0	1	1	0	0	3,31672644753941	15895,2075844806	0	0	0	0	0	225,57849044982	0
17/04/2012	106	5	13,9686274509804	13,9686274509804	3,73542958825896	0	1,13333333333333	1	250	4,64857731455902	6,26201386612152	6,26201386612152	9,58813454544904	0	0,755909185812444	10,1850525472916	5092526,2736458	20,3701050945832	4573,88031353843	1719,67880816211	3714,90184249442	1000	923,682160826133	1273,71508602026	449,324180500058	7807,58699198271	10350,6332111083	5023,20449403848	5912,29908934081	12655,1823915414	15373,8377051468	0	0	0	0	0,318208707191725	5092526,2736458	10,1850525472916	0,898155467004382	259225488,750034	50,9031225016049	259225488,750034	0,678631080785682	0	0,00217216701777652	10,647779351822	580,62109248698	1108,50071566455	325,182551061398	NA	NA	1	0,867326360996422	0,132673639003578	467,700942232652	467,700942232652	290,400124480002	177,915758403603	0	0	698,670697086514	0,724721338889805	0,981132075471698	0	172,066731213234	1718,65531360536	3,73320638713992	2783,15040199233	0,457652265256115	12,3609792682741	11,05	22,1	0,674961953375283	28,3	83,1	0,132295516248956	42,5	69	17	42,5	37,5	1,21478627725146	0,132295516248956	0,61498593565277	0,61498593565277	5,64702793046875	5,64702793046875	0	3	9,58813454544904	1491,42287965023	0	1	38,1529159418645	NA	1491,42287965023	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0790190112683315	0,00474022002242103	0,00378322557161228	0,00224314909296069	4,87791384252783	NA	61	9,26201386612152	9,26201386612152	0,0550292833716668	250000	0,4	406,368518454345	685,368518454345	680,182132282586	456,882132282586	279	0	0,00315060879092969	5	5	76,8204619223194	104	NA	NA	NA	1	NA	NA	4,80660520517579	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34708179350042	14373,8377051468	0	469	0	17625,1776319751	1302,44049585825	17062,3435121092	177,30081775265	0	0	0	0	1	1	0	0	28,7254098379929	16072,5084022333	0	0	0	0	0	177,915758403603	0
18/04/2012	107	5	13,9412621359223	13,9412621359223	3,68984038578204	0	1,13333333333333	1	250	5,17701451202566	6,97307897504201	6,97307897504201	10,5813816041563	0	0,908266070994018	10,1850525472916	5092526,2736458	20,3701050945832	4798,01139405143	1698,69091814084	3714,90184249442	1000	923,682160826133	1262,94068461977	449,324180500058	7786,59910196145	10334,6118372025	5247,33557455149	5901,52468794032	12847,5511806327	15581,947411754	0	0	0	0	0,329037765571966	5092526,2736458	10,1850525472916	0,942167234144966	259225488,750034	50,9031225016049	259225488,750034	0,711885627686699	0	0,00217216701777652	10,647779351822	580,62109248698	1109,45538538314	325,710978394751	NA	NA	1	0,864019379879573	0,135980620120427	495,441844199146	495,441844199146	287,332137591939	213,356679112524	0	0	698,670697086514	0,72501281409469	0,981308411214953	0	172,066731213234	1734,39623112131	3,76739828899761	2783,15040199233	0,453780968400303	12,3734968931614	12,2	24,4	0,831270676750179	28,05	78,9	0,132673639003578	42,5	69	17	42,5	37,5	1,21425690539499	0,132673639003578	0,686853354484777	0,686853354484777	6,28622562055723	6,28622562055723	0	3	10,5813816041563	1505,36414178616	0	1	38,1806426865598	NA	1505,36414178616	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0778358448190091	0,00471303687531025	0,00376975061514729	0,0022409054009366	4,68220373041397	NA	61	9,97307897504201	9,97307897504201	0,0549819314987005	250000	0,4	413,341597429387	695,341597429387	690,155211257628	466,855211257628	282	0	0,00339403470366708	5	5	77,5763711081318	105	NA	NA	NA	1	NA	NA	4,7667946169405	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34693054439857	14581,947411754	0	469	0	17833,2873385823	1273,71508602026	17270,4532187164	208,109706607207	0	0	0	0	1	1	0	0	10,7744014004842	16280,6181088405	0	0	0	0	0	213,356679112524	0
19/04/2012	108	5	13,952380952381	13,952380952381	3,6729162079824	0	1,13333333333333	1	250	4,75298294565301	6,39565069656553	6,39565069656553	9,67701705465121	0	0,748338894563715	10,1850525472916	5092526,2736458	20,3701050945832	5003,52236344752	1690,89953853644	3714,90184249442	1000	923,682160826133	1233,35882386136	449,324180500058	7778,80772235705	10303,082131543	5452,84654394757	5871,94282718191	13015,6889096659	15755,9286754905	0	0	0	0	0,339085561707703	5092526,2736458	10,1850525472916	0,98252264094171	259225488,750034	50,9031225016049	259225488,750034	0,742377490550221	0	0,00217216701777652	10,647779351822	580,62109248698	1109,65678526752	325,776470553845	NA	NA	1	0,862773328648721	0,137226671351279	462,45573285256	462,45573285256	288,474469115988	175,92910863767	0	0	698,670697086514	0,726709603510424	0,981481481481482	0	172,066731213234	1740,2397658246	3,78009142234733	2783,15040199233	0,443152056381306	12,3859324383178	11,2	22,4	0,706441427239821	28,25	82,3	0,135980620120427	42,5	69	17	42,5	37,5	1,2096271318314	0,135980620120427	0,646313568371711	0,646313568371711	5,74933712819382	5,74933712819382	0	3	9,67701705465121	1519,31652273854	0	1	38,2066135306216	NA	1519,31652273854	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0768303550384769	0,00468420282002301	0,00375375994049558	0,00223571674654475	4,7789079035495	NA	61	9,39565069656553	9,39565069656553	0,0549719524179667	250000	0,4	419,737248125953	704,737248125952	699,550861954193	476,250861954193	285	0	0,00305998943382433	5	5	78,4846371791258	106	NA	NA	NA	1	NA	NA	4,72706201985312	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34560775195183	14755,9286754905	0	469	0	18007,2686023189	1262,94068461977	17444,434482453	173,981263736572	0	0	0	0	1	1	0	0	29,5818607584124	16454,599372577	0	0	0	0	0	175,92910863767	0
20/04/2012	109	5	13,8967889908257	13,8967889908257	3,62669970032861	0	1,13333333333333	1	250	5,29393370192731	7,1209196225903	7,1209196225903	10,8278052745414	0	0,917986329282438	10,1850525472916	5092526,2736458	20,3701050945832	5228,07648647757	1669,62285618396	3714,90184249442	1000	923,682160826133	1223,75682220823	449,324180500058	7757,53104000456	10288,1609593017	5677,40066697763	5862,34082552878	13209,3643486904	15965,5616262793	0	0	0	0	0,349340480299592	5092526,2736458	10,1850525472916	1,02661747933108	259225488,750034	50,9031225016049	259225488,750034	0,775694804681879	0	0,00217216701777652	10,647779351822	580,62109248698	1110,36890336825	326,157464525276	NA	NA	1	0,859301492834989	0,140698507165011	494,180617776938	494,180617776938	284,547666988141	214,95212137692	0	0	698,670697086514	0,726908037373298	0,981651376146789	0	172,066731213234	1756,19727758897	3,81475380308767	2783,15040199233	0,439702008677718	12,3982824635499	12,55	25,1	0,798774563016095	27,95	79,7	0,137226671351279	42,5	69	17	42,5	37,5	1,20788266010821	0,137226671351279	0,72646890026984	0,72646890026984	6,39445072232046	6,39445072232046	0	3	10,8278052745414	1533,21331172936	0	1	38,2308608154737	NA	1533,21331172936	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,0757038698912976	0,00465797550673234	0,00374024976738514	0,00223338871213616	4,56399616770783	NA	61	10,1209196225903	10,1209196225903	0,054936696997691	250000	0,4	426,858167748543	714,858167748542	709,671781576784	486,371781576784	288	0	0,00336154160398184	5	5	79,2329760736895	107	NA	NA	NA	1	NA	NA	4,68729773413883	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,34510933145949	14965,5616262793	0	469	0	18216,9015531077	1233,35882386136	17654,0674332418	209,632950788797	0	0	0	0	1	1	0	0	9,60200165313367	16664,2323233658	0	0	0	0	0	214,95212137692	0
21/04/2012	110	5	13,9979591836735	13,9979591836735	3,6118277525779	0	1,13333333333333	1	250	4,64002690469738	6,23489972309777	6,23489972309777	9,40935134654312	0	0,658688056590812	10,1850525472916	5092526,2736458	20,3701050945832	5423,68623885905	1662,77626122648	3714,90184249442	1000	923,682160826133	1183,5057668818	449,324180500058	7750,68444504709	10246,1982552359	5873,01041935911	5822,08977020236	13357,8764507879	16119,208674595	0	0	0	0	0,358728181850716	5092526,2736458	10,1850525472916	1,06502862183098	259225488,750034	50,9031225016049	259225488,750034	0,804717614325135	0	0,00217216701777652	10,647779351822	580,62109248698	1110,53293635163	326,201991436546	NA	NA	1	0,858168534034384	0,141831465965616	445,744663546953	445,744663546953	292,097615231267	155,358697055056	0	0	698,670697086514	0,728645112754291	0,981818181818182	0	172,066731213234	1761,33222380708	3,82590776390071	2783,15040199233	0,425239601149326	12,4105434831097	10,95	21,9	0,713143791591961	28,7	82,5	0,140698507165011	42,5	69	17	42,5	37,5	1,20302208996898	0,140698507165011	0,65284485869641	0,65284485869641	5,58205486440136	5,58205486440136	0	3	9,40935134654312	1547,21127091304	0	1	38,2534183087711	NA	1547,21127091304	0,503067341828441	1163,9823943662	1563,9823943662	0	23,225	29,6125	1,13333333333333	NA	0,074862198619977	0,00462744102091239	0,00372188101940711	0,002226123878092	4,73725177358495	NA	61	9,23489972309777	9,23489972309777	0,054928582487972	250000	0,4	433,093067471641	724,09306747164	718,906681299881	495,606681299881	291	0	0,00278318111930126	5	5	80,150962402972	108	NA	NA	NA	1	NA	NA	4,64769188551498	NA	NA	NA	NA	NA	NA	NA	NA	1	15,5022326078021	31,0044652156042	0	0	0	0	0	0	0	0	1	150	1,343720597134	15119,208674595	0	469	0	18370,5486014234	1223,75682220823	17807,7144815575	153,647048315686	0	0	0	0	1	1	0	0	40,2510553264222	16817,8793716815	0	0	0	0	0	155,358697055056	0
